meta_id,post_id,meta_key,meta_value
176835,6009,itinerary_detail,"a:4:{s:6:""item-0"";a:8:{s:12:""heading-trek"";s:77:""Day 1: Hotel Pickup in Kathmandu, Visit Changu Narayan &amp; Hike to Nagarkot"";s:11:""description"";s:152:""Begin your journey with a hotel pickup, explore the ancient Changu Narayan Temple, and enjoy a scenic hike to Nagarkot through beautiful village trails."";s:23:""day_wise_gallery_images"";s:1196:""<p data-start=""697"" data-end=""1056"">Your journey begins with a hotel pickup in Kathmandu by our representative. After a short briefing, we drive toward <strong data-start=""813"" data-end=""838"">Changu Narayan Temple</strong>, one of the oldest Hindu temples in Nepal and a UNESCO World Heritage Site. Here, you will explore ancient stone carvings, traditional architecture, and gain insight into Nepal’s rich cultural and historical heritage.</p>
<p data-start=""1058"" data-end=""1410"">After the temple visit, the trek officially begins with a scenic hike toward Nagarkot. The trail passes through peaceful villages, terraced farmlands, forested paths, and local settlements, offering a perfect blend of culture and nature. Along the way, you will enjoy refreshing views of the Kathmandu Valley and distant Himalayan ranges on clear days.</p>
<p data-start=""1412"" data-end=""1606"">Upon reaching Nagarkot, check in at your hotel and take time to relax. In the evening, enjoy a spectacular sunset over the Himalayas, with panoramic mountain views creating a magical atmosphere.</p>
<p data-start=""1608"" data-end=""1685"">Overnight stay in Nagarkot, surrounded by calm nature and fresh mountain air.</p>
"";s:24:""days_wise_starting_point"";s:9:""Kathmandu"";s:21:""day_wise_ending_point"";s:8:""Nagarkot"";s:17:""day_wise_distance"";s:36:""Approx. 30 km drive + 3–4 hrs hike"";s:12:""daywise_hour"";s:25:""Approximately 6–7 hours"";s:14:""important_note"";s:162:""Wear comfortable hiking shoes and carry water, sunscreen, and a light jacket. Weather in Nagarkot can change quickly, so be prepared for cold wind in the evening."";}s:6:""item-1"";a:8:{s:12:""heading-trek"";s:54:""Day 2: Nagarkot Sunrise &amp; Scenic Trek to Dhulikhel"";s:11:""description"";s:141:""Enjoy a breathtaking sunrise over the Himalayas from Nagarkot and trek through scenic ridge trails, forests, and villages to reach Dhulikhel."";s:23:""day_wise_gallery_images"";s:812:""<p data-start=""484"" data-end=""722"">Early in the morning, enjoy a spectacular sunrise view from Nagarkot viewpoint, offering panoramic sights of the Himalayan range including Langtang and Everest on clear days. After breakfast, begin your scenic ridge trek toward Dhulikhel.</p>
<p data-start=""724"" data-end=""964"">The trail passes through peaceful forests, traditional villages, terraced fields, and rural countryside paths. This is a beautiful and quiet hiking experience away from city life, offering a close look at local lifestyle and natural beauty.</p>
<p data-start=""966"" data-end=""1179"">Arrive in Dhulikhel by afternoon and explore the old town area, known for its cultural heritage, traditional Newari architecture, and mountain viewpoints. Spend a relaxing evening enjoying the Himalayan landscape.</p>
"";s:24:""days_wise_starting_point"";s:8:""Nagarkot"";s:21:""day_wise_ending_point"";s:9:""Dhulikhel"";s:17:""day_wise_distance"";s:27:""Approx. 15–18 km trekking"";s:12:""daywise_hour"";s:25:""Approximately 6–7 hours"";s:14:""important_note"";s:152:""Start early for sunrise views. Wear comfortable trekking shoes, carry water, sunscreen, and a light jacket as weather can change quickly in ridge areas."";}s:6:""item-2"";a:8:{s:12:""heading-trek"";s:45:""Day 3: Dhulikhel to Namobuddha Spiritual Trek"";s:11:""description"";s:120:""Trek from Dhulikhel to the sacred Buddhist site of Namobuddha through peaceful forests, hills, and traditional villages."";s:23:""day_wise_gallery_images"";s:905:""<p data-start=""445"" data-end=""679"">After breakfast in Dhulikhel, begin your scenic trek toward Namobuddha. The trail gradually ascends through beautiful landscapes, passing through quiet forests, terraced fields, and traditional villages inhabited by local communities.</p>
<p data-start=""681"" data-end=""898"">Along the way, enjoy peaceful surroundings, prayer flags, and occasional views of the Himalayan range. This section of the trek is both cultural and spiritual, offering insight into rural life and Buddhist traditions.</p>
<p data-start=""900"" data-end=""1125"">Arrive at Namobuddha, one of the most important Buddhist pilgrimage sites in Nepal. Visit the Thrangu Tashi Yangtse Monastery and explore the peaceful surroundings connected to the legendary story of Lord Buddha’s compassion.</p>
<p data-start=""1127"" data-end=""1191"">Spend a relaxing evening in the serene atmosphere of Namobuddha.</p>
"";s:24:""days_wise_starting_point"";s:9:""Dhulikhel"";s:21:""day_wise_ending_point"";s:10:""Namobuddha"";s:17:""day_wise_distance"";s:27:""Approx. 12–15 km trekking"";s:12:""daywise_hour"";s:25:""Approximately 5–6 hours"";s:14:""important_note"";s:162:""Wear comfortable trekking shoes and carry enough water and snacks. Respect the spiritual environment at Namobuddha and dress modestly when visiting the monastery."";}s:6:""item-3"";a:8:{s:12:""heading-trek"";s:69:""Day 4: Namobuddha to Bhaktapur Heritage Tour &amp; Drive to Kathmandu"";s:11:""description"";s:136:""Descend from Namobuddha and explore the ancient city of Bhaktapur before returning to Kathmandu, experiencing rich culture and heritage."";s:23:""day_wise_gallery_images"";s:760:""<p data-start=""477"" data-end=""665"">After breakfast at Namobuddha, begin your descent toward the historic city of Bhaktapur. Enjoy scenic countryside views along the way as you leave the peaceful monastic environment behind.</p>
<p data-start=""667"" data-end=""932"">Upon arrival in Bhaktapur, explore its UNESCO World Heritage sites including Durbar Square, Nyatapola Temple, pottery squares, and traditional Newari streets. Experience the rich culture, ancient architecture, and local craftsmanship that define this historic city.</p>
<p data-start=""934"" data-end=""1120"">After sightseeing in Bhaktapur, continue your drive back to Kathmandu. Upon arrival, transfer to your hotel, marking the end of your beautiful 4-day journey through the Kathmandu Valley.</p>
"";s:24:""days_wise_starting_point"";s:10:""Namobuddha"";s:21:""day_wise_ending_point"";s:9:""Kathmandu"";s:17:""day_wise_distance"";s:65:""Approx. 40–45 km drive (Namobuddha → Bhaktapur → Kathmandu)"";s:12:""daywise_hour"";s:25:""Approximately 6–7 hours"";s:14:""important_note"";s:171:""Carry comfortable walking shoes for Bhaktapur sightseeing and keep your belongings secure in crowded heritage areas. Respect local culture and monuments during your visit."";}}"
176836,6009,group_size_costing_setup,"a:3:{s:6:""item-0"";a:3:{s:13:""number_prefex"";s:8:""2 _4_pax"";s:15:""cost_per_person"";s:4:""$499"";s:10:""group_type"";s:12:""small _group"";}s:6:""item-1"";a:3:{s:13:""number_prefex"";s:7:""5_9_pax"";s:15:""cost_per_person"";s:4:""$449"";s:10:""group_type"";s:10:""best_value"";}s:6:""item-2"";a:3:{s:13:""number_prefex"";s:11:""10_plus_pax"";s:15:""cost_per_person"";s:4:""$399"";s:10:""group_type"";s:13:""super_Private"";}}"
181227,6009,_ftac_altitude_rows,a:0:{}
181228,6009,_ftb_duration,
181229,6009,_ftb_regular_price,
181230,6009,_ftb_costing_rows,"a:3:{i:0;a:3:{s:9:""pax_label"";s:7:""2-4 Pax"";s:10:""group_type"";s:11:""Small Group"";s:15:""cost_per_person"";s:3:""499"";}i:1;a:3:{s:9:""pax_label"";s:7:""5-9 Pax"";s:10:""group_type"";s:10:""Best Value"";s:15:""cost_per_person"";s:3:""449"";}i:2;a:3:{s:9:""pax_label"";s:7:""10+ Pax"";s:10:""group_type"";s:13:""Super Private"";s:15:""cost_per_person"";s:3:""399"";}}"
181231,6009,_ftb_fixed_departures,a:0:{}
187685,6009,_flyup_seo_title,"Nagarkot Dhulikhel Namobuddha Hike - Everpeak Adventure"
187686,6009,_flyup_seo_description,"Experience the scenic Nagarkot Dhulikhel Namobuddha Hike. Enjoy stunning panoramic mountain views, peaceful hill trails, and the sacred Buddhist monastery."
187687,6009,_flyup_seo_focus_keyphrase,"Nagarkot Dhulikhel Namobuddha Hike"
187688,6009,_flyup_seo_setup_score,93
55559,6017,_edit_lock,1787418015:15
55560,6017,_edit_last,15
55564,6017,_thumbnail_id,6869
55565,6017,price,1850/P
55566,6017,duration,"24 Days"
55567,6017,destination,
55568,6017,transportation,
55569,6017,trekking-grade,D
55570,6017,max-altitude,5300
55571,6017,trip-start-and-end,"Kathmandu to Pokhara"
55572,6017,highlight,"<p><strong>The Trail Conditions: </strong></p>
<p>Straight, Uphill, Downhill, Jig Jag with small rocky, pebbles, somewhere flat man made stone steps, through the rhododendron, moss covered forests, suspensions metal bridges</p>
<p><strong>Medication </strong></p>
<ul>
<li>Bandage for sprains</li>
<li>Plasters/Band-aids</li>
<li>Iodine or water filter (optional)</li>
<li>Moleskin/Second skin - for blisters</li>
<li>Antiseptic ointment for cuts</li>
<li>Anti-bacterial throat lozenges (with antiseptic)</li>
<li>Aspirin/paracetamol - general painkiller</li>
<li>Oral dehydration salts</li>
<li>Broad-spectrum antibiotic (norfloxacin or ciprofloxin)</li>
<li>Anti-diarrhea medication (antibiotic)</li>
<li>Diarrhea stopper (Imodium - optional)</li>
<li>Antibiotic for Giardia or similar microbe or bacteria</li>
<li>Diamox (altitude sickness - can be bought in Kathmandu)</li>
</ul>
<p><strong> </strong></p>
<p><strong>Clothing / Equipment List </strong></p>
<p><em>Kindly bring the following list of clothing / equipment for our trek to Dhaulagiri Trek </em></p>
<ul>
<li>Pair trekking boots and waterproofing agent</li>
<li>Pair lightweight trekking sandals</li>
<li>Pairs thin walking socks</li>
<li>Pairs lightweight wind – water proof pants</li>
<li>T-shirts</li>
<li>Fleece Jacket</li>
<li>Set lightweight thermals</li>
<li>North Face down Jacket (Preferably)</li>
<li>Small thin towel (sports towel best)</li>
<li>Soap</li>
<li>Shampoo</li>
<li>Sunscreen</li>
<li>Extra lightweight shirt for daypacks - for stops along the way</li>
<li>Hat</li>
<li>Cotton or silk bag liner – optional</li>
<li>Neck warmer</li>
<li>Pairs 'thinners' gloves</li>
<li>Rucksack</li>
<li>Pack tissues</li>
<li>Pair sunglasses</li>
<li>Water filter / Iodine (you could buy boiled water in hotels/ lodges which is safe to drink.</li>
<li>Camera and films</li>
<li>Head torch and spare batteries</li>
<li>Sleeping bag (rated -15(above) deg C during our trek)</li>
</ul>
<p>&nbsp;</p>
<p>Above things are required for Dhaulagiri Trek. However if you do not have clothing you can either buy or rent in Nepal. In this case we have equipment cheaper than your country.</p>
<p>&nbsp;</p>
"
55573,6017,package-include,
55574,6017,package-exclude,
55575,6017,route-map,
55576,6017,day-1,"Arrival In Kathmandu"
55577,6017,description-1,
55578,6017,day-2,"Sightseeing / Cultural Day In Kathmandu Valley"
55579,6017,description-2,
55580,6017,day-3,"Kathmandu - Pokhara"
55581,6017,description-3,
55582,6017,day-4,"Pokhara - Maldhunga"
55583,6017,description-4,
55584,6017,day-5,"Maldhunga - Darbang"
55585,6017,description-5,
55586,6017,day-6,"Takum - Muri"
55587,6017,description-6,
55588,6017,day-7,"Muri - Bagar"
55589,6017,description-7,
55590,6017,day-8,"Bagar - Dovan"
55591,6017,description-8,
55592,6017,day-9,"Dovan - Uppper Vungini (Italian Base Camp)"
55593,6017,description-9,
55594,6017,day-10,"UPPER BUNGINI - REST DAY"
55595,6017,description-10,
55596,6017,day-11,"Uppper Vungini (Italian Base Camp) - Glacier Camp"
55597,6017,description-11,
55598,6017,day-12,"Glacier Camp - Dhaulagiri Base Camp"
55599,6017,description-12,
55600,6017,day-13,"Dhaulagiri Base Camp - French Col - Hidden Valley"
55601,6017,description-13,
55602,6017,day-14,"Hidden Valley camp 5000m"
55603,6017,description-14,"<p>A rest day to admire the surrounding peaks and perhaps do some exploring.</p>
"
55604,6017,day-15,"Hidden Valley - Yak Kharka"
55605,6017,description-15,
55606,6017,day-16,"Yak Kharka - Marfa"
55607,6017,description-16,
55608,6017,day-17,"Marfa - Lete (2650 m)"
55609,6017,description-17,
55610,6017,day-18,"Lete - Tatopani (1300 m)"
55611,6017,description-18,
55612,6017,day-19,"Tatopani - Rest Day"
55613,6017,description-19,
55614,6017,day-20,"Tatopani - Ghorepani (2810 m)"
55615,6017,description-20,
55616,6017,day-21,"Tadapani - Ghandruk "
55617,6017,description-21,
55618,6017,day-22,"Ghandruk - Pokhara "
55619,6017,description-22,
55620,6017,day-23,"Pokhara - Sightseeing Day "
55621,6017,description-23,
55622,6017,day-24,"Pokhara - Kathmandu "
55623,6017,description-24,
55624,6017,day-25,
55625,6017,description-25,
55626,6017,day-26,
55627,6017,description-26,
55628,6017,day-27,
55629,6017,description-27,
65703,6017,start_and_end_date,"From 25th Jan To 19th Feb"
69822,6017,rate,
98233,6017,accommodation,
181132,6017,_ftac_altitude_rows,a:0:{}
181133,6017,_ftb_duration,
181134,6017,_ftb_regular_price,
181135,6017,_ftb_costing_rows,"a:1:{i:0;a:3:{s:9:""pax_label"";s:5:""1 Pax"";s:10:""group_type"";s:12:""Private Trip"";s:15:""cost_per_person"";s:1:""0"";}}"
181136,6017,_ftb_fixed_departures,a:0:{}
181137,6017,start_at,
181138,6017,best-time,"March-Jun / Oct-Feb"
181139,6017,meals-bld,
181140,6017,activity,
181141,6017,end_at,
181142,6017,package_include,
181143,6017,package_exclude,
181144,6017,equipment_amp_trekking_gears,
181145,6017,gallery,
181146,6017,r,
181147,6017,itinerary_detail,
181148,6017,group_size_costing_setup,
181222,6017,_flyup_ctl_views,3
181223,6017,_flyup_ctl_views_daily,"a:3:{s:10:""2026-07-04"";i:1;s:10:""2026-07-05"";i:1;s:10:""2026-08-08"";i:1;}"
187697,6017,_flyup_seo_title,"Dhaulagiri Trekking - Everpeak Adventure"
187698,6017,_flyup_seo_description,"Experience Dhaulagiri Trekking, one of Nepal's most challenging wilderness paths. Cross high alpine passes and explore remote high-altitude glaciers."
187699,6017,_flyup_seo_focus_keyphrase,"Dhaulagiri Trekking"
187700,6017,_flyup_seo_setup_score,100
55633,6019,_edit_lock,1787412677:15
55634,6019,_edit_last,15
55637,6019,_thumbnail_id,6870
55638,6019,price,$2999
55639,6019,duration,21
55640,6019,destination,
55641,6019,transportation,
55642,6019,trekking-grade,"Moderate to Strenuous"
55643,6019,max-altitude,5300
55644,6019,trip-start-and-end,"Kathmandu to Taplejung"
55645,6019,highlight,"<p><strong>The Trail Conditions: </strong></p>
<p>Straight, Uphill, Downhill, Jig Jag with small rocky, pebbles, somewhere flat man made stone steps, through the rhododendron, moss covered forests, suspensions metal bridges</p>
<p><strong>Medication </strong></p>
<ul>
<li>Bandage for sprains</li>
<li>Plasters/Band-aids</li>
<li>Iodine or water filter (optional)</li>
<li>Moleskin/Second skin - for blisters</li>
<li>Antiseptic ointment for cuts</li>
<li>Anti-bacterial throat lozenges (with antiseptic)</li>
<li>Aspirin/paracetamol - general painkiller</li>
<li>Oral dehydration salts</li>
<li>Broad-spectrum antibiotic (norfloxacin or ciprofloxin)</li>
<li>Anti-diarrhea medication (antibiotic)</li>
<li>Diarrhea stopper (Imodium - optional)</li>
<li>Antibiotic for Giardia or similar microbe or bacteria</li>
<li>Diamox (altitude sickness - can be bought in Kathmandu)</li>
</ul>
<p><strong> </strong></p>
<p><strong>Clothing / Equipment List </strong></p>
<p><em>Kindly bring the following list of clothing / equipment for our trek to Kanchenjunga<br />
</em></p>
<ul>
<li>Pair trekking boots and waterproofing agent</li>
<li>Pair lightweight trekking sandals</li>
<li>Pairs thin walking socks</li>
<li>Pairs lightweight wind – water proof pants</li>
<li>T-shirts</li>
<li>Fleece Jacket</li>
<li>Set lightweight thermals</li>
<li>North Face down Jacket (Preferably)</li>
<li>Small thin towel (sports towel best)</li>
<li>Soap</li>
<li>Shampoo</li>
<li>Sunscreen</li>
<li>Extra lightweight shirt for daypacks - for stops along the way</li>
<li>Hat</li>
<li>Cotton or silk bag liner – optional</li>
<li>Neck warmer</li>
<li>Pairs 'thinners' gloves</li>
<li>Rucksack</li>
<li>Pack tissues</li>
<li>Pair sunglasses</li>
<li>Water filter / Iodine (you could buy boiled water in hotels/ lodges which is safe to drink.</li>
<li>Camera and films</li>
<li>Head torch and spare batteries</li>
<li>Sleeping bag (rated -15(above) deg C during our trek)</li>
</ul>
<p>&nbsp;</p>
<p>Above things are required for Kanchenjunga Trek. However if you do not have clothing you can either buy or rent in Nepal. In this case we have equipment cheaper than your country.</p>
<p>&nbsp;</p>
"
55646,6019,package-include,
55647,6019,package-exclude,
55648,6019,route-map,
55649,6019,day-1,"Arrival In Kathmandu"
55650,6019,description-1,
55651,6019,day-2,"Sightseeing / Cultural Day In Kathmandu Valley"
55652,6019,description-2,
55653,6019,day-3,"Kathmandu - Hile"
55654,6019,description-3,
55655,6019,day-4,"Hile - Dhuda"
55656,6019,description-4,
55657,6019,day-5,"Dhuda - Door Pani"
55658,6019,description-5,
55659,6019,day-6,"Door Pani - Gupa Pokhari"
55660,6019,description-6,
55661,6019,day-7,"Gupa Pokhari - Nesum"
55662,6019,description-7,
55663,6019,day-8,"Nesum - Taplejung"
55664,6019,description-8,
55665,6019,day-9,"Nesum - Taplejung"
55666,6019,description-9,
55667,6019,day-10,"Chirwa - Sakathum"
55668,6019,description-10,
55669,6019,day-11,"Sakathum - Amjilassa"
55670,6019,description-11,
55671,6019,day-12,"Amjilassa - Kyapar"
55672,6019,description-12,
55673,6019,day-13,"Kyapar - Ghunsa"
55674,6019,description-13,
55675,6019,day-14,Khambachan
55676,6019,description-14,
55677,6019,day-15,Khambachan
55678,6019,description-15,
55679,6019,day-16,"Khambachan - Lhonak"
55680,6019,description-16,
55681,6019,day-17,"Day Trip To Pangpema"
55682,6019,description-17,
55683,6019,day-18,"Khambachan -Tha Passea"
55684,6019,description-18,
55685,6019,day-19,"High Camp"
55686,6019,description-19,
55687,6019,day-20,"High Camp - Ramche"
55688,6019,description-20,
55689,6019,day-21,"Ramche - Tserma"
55690,6019,description-21,
55691,6019,day-22,"Tserma - Torantan"
55692,6019,description-22,
55693,6019,day-23,"Torantan -Yamphudin"
55694,6019,description-23,
55695,6019,day-24,"Yamphudin - Ponphe"
55696,6019,description-24,
55697,6019,day-25,"Ponphe - Pha Khola"
55698,6019,description-25,
55699,6019,day-26,"Pha Khola -Taplejung"
55700,6019,description-26,
55701,6019,day-27,"Taplejung - Kathmandu"
55702,6019,description-27,
69828,6019,start_and_end_date,
69829,6019,rate,
167080,6019,trekking-gallery,
167081,6019,_field_87485,
167082,6019,start_at,Kathmandu
167083,6019,accommodation,"Hotel/ Teahouse"
167084,6019,best-time,"March-Jun / Oct-Dec"
167085,6019,meals-bld,B.L.D
167086,6019,activity,Trekking
167087,6019,end_at,Kathmandu
167088,6019,package_include,"<h3>✅ Package Includes</h3>
<ul>
<li>Airport pick-up and drop-off by private vehicle</li>
<li>Domestic flights: Kathmandu – Bhadrapur – Kathmandu</li>
<li>Private jeep transportation as per itinerary</li>
<li>Kanchenjunga Restricted Area Permit (RAP)</li>
<li>Kanchenjunga Conservation Area Permit (KCAP)</li>
<li>All required government taxes and permit fees</li>
<li>Experienced English-speaking licensed trekking guide</li>
<li>Porter service (1 porter for every 2 trekkers)</li>
<li>Guide and porter salary, meals, accommodation, insurance, and equipment</li>
<li>Teahouse/lodge accommodation during the trek</li>
<li>Three meals a day during the trek (Breakfast, Lunch, and Dinner)</li>
<li>Seasonal fresh fruits during the trek</li>
<li>Three nights hotel accommodation in Kathmandu with breakfast</li>
<li>Comprehensive first-aid medical kit carried by the guide</li>
<li>Sleeping bag and duffel bag (upon request)</li>
<li>Welcome and farewell dinner in Kathmandu</li>
<li>24/7 emergency support from the company</li>
<li style=""list-style-type: none""></li>
</ul>
"
167089,6019,package_exclude,"<ul>
<li>Nepal entry visa fees</li>
<li>International airfare to and from Nepal</li>
<li>Travel and rescue insurance</li>
<li>Personal trekking equipment and clothing</li>
<li>Lunch and dinner in Kathmandu</li>
<li>Hot showers, Wi-Fi, battery charging, and personal expenses during the trek</li>
<li>Alcoholic, soft, and bottled drinks</li>
<li>Snacks, desserts, and extra food outside the set menu</li>
<li>Tips for guide, porter, and driver (recommended)</li>
<li>Personal medical expenses</li>
<li>Extra hotel nights in Kathmandu due to early arrival, late departure, or itinerary changes</li>
<li>Costs arising from flight delays, natural disasters, strikes, weather conditions, or circumstances beyond our control</li>
<li>Any services not specifically mentioned in the ""Package Includes"" section</li>
</ul>
"
